,Text,Date,Retweets,Favorites,Mentions,HashTags
1238,Today it's about @swiggy its lockdown above that me and my father is quarantined as my mother was detected with Covid. We are trying to order daily essentials. Yesterday and Today 2 orders got processed post payment getting successful they give a message that order is not done.,2020-07-10 09:01:24+00:00,0,0,@swiggy,
1239,"Good evening sir,congratulations on the total lockdown,but we have a problem.I am single working and staying alone. There are many like me in the city. All community kitchen, mess , restaurants, ZOMATO, and swiggy is shut. There is no access to fresh food. Help",2020-07-10 14:40:32+00:00,0,1,,
1240,"@himantabiswa sir please allow ecommerce services like swiggy, Zomato,Amazon to resume their services during the lockdown. It will be beneficial for the senior citizens as it's not safe for them to venture out in search of essential commodities.",2020-07-10 15:14:53+00:00,0,0,@himantabiswa,
1241,My problem is that all these offers and discounts on Zomato and fast food joints are not gonna be there post lockdown when my family finally let's me order stuff. :)))),2020-07-10 16:15:16+00:00,0,2,,
1242,Thane and Navi Mumbai have a forced lockdown where even essentials are getting difficult to acquire. Looking for delivery options in these areas especially thane. TIA #lockdownextension @swiggy_in @ZomatoIN @sacg @exoticgringo @DunzoIt @bigbasket_com,2020-07-11 06:53:51+00:00,3,3,@swiggy_in @ZomatoIN @sacg @exoticgringo @DunzoIt @bigbasket_com,#lockdownextension
1243,RT rararaasta: Thane and Navi Mumbai have a forced lockdown where even essentials are getting difficult to acquire. Looking for delivery options in these areas especially thane. TIA #lockdownextension swiggy_in ZomatoIN sacg exoticgringo DunzoIt bigbasket_com,2020-07-11 07:32:34+00:00,0,0,,#lockdownextension
1244,@Zomato order #1760955365 seller name 99 vegetables and dairy in Kalyan.. Has overcharged for pizza base.. How cleverly seller has removed mrp from the product. Most of the items are overcharged. I request you take action against this seller. Stop taking advantage of lockdown ,2020-07-11 11:18:42+00:00,0,0,@Zomato,
1245,"@AbadCityPolice Sir, Lock down is very good. But can u pl allow few hotels on swiggy or zomato. Mess was the first option for us. Online parcel is second. But now all closed. Even In first lockdown hotels were open for parcel. So kindly consider this request as essential.",2020-07-11 13:49:19+00:00,0,0,@AbadCityPolice,
1246,"Many of us have loaded sodexho wallets from pre lockdown, hardly ordering from Zomato &amp; Swiggy (which have sodexho redemption), so this is a great avenue to burn on necessities. (Or Jio picking up stake in the entity or rights for India, one never knows)",2020-07-11 14:11:48+00:00,0,1,,
1247,@SwiggyCares @swiggy_in supposedly there's a lockdown from Tuesday in Bangalore. Please confirm if you guys will be delivering in the lockdown period from Tuesday,2020-07-11 15:01:51+00:00,0,1,@SwiggyCares @swiggy_in,
1248,"@BSYBJP Asking as someone who resides in Bengaluru as a paying guest and is dependent on the delivery of meals by restaurants: will such delivery of meals (ordered, e.g., through apps like Zomato or Swiggy) be allowed in the upcoming complete lockdown?",2020-07-11 17:12:01+00:00,0,0,@BSYBJP,
1249,"@BlrCityPolice Asking as someone who resides in Bengaluru as a paying guest and is dependent on the delivery of meals by restaurants: will such delivery (ordered, e.g., through apps like Zomato or Swiggy) be allowed during the complete lockdown ...",2020-07-11 17:40:34+00:00,0,0,@BlrCityPolice,
1250,Have you noticed a massive hike in the number of places for which a distance fee is applicable on @swiggy_in? Especially since lockdown. Sucks for Swiggy Super users who pay a subscription fee for free delivery. Not so free anymore!,2020-07-12 07:11:32+00:00,0,2,@swiggy_in,
1251,"@PrParameswaran @dkhos #Uber During the #lockdown have been thinking of a big opportunity in India for #ubereats, #zomato &amp; #swiggy. Becoz we can't meet socially, why don't these Cos. transport /deliver to friends &amp; relatives from one home to the other at a reasonable charge.",2020-07-12 07:20:35+00:00,0,0,@PrParameswaran @dkhos,#Uber #lockdown #ubereats #zomato #swiggy
1252,Just a gentle reminder to stay home &amp; stay safe. We've stil got you covered by being one touch away. Order now on swiggy Swiggy page: https://bit.ly/Nosugarplease Subscription Page: https://bit.ly/NSP_Subscribe1 #nosugarplease #covid-19 #lockdown #corona #swiggy #order #coldpressedjuice,2020-07-12 11:00:17+00:00,0,1,,#nosugarplease #covid #lockdown #corona #swiggy #order #coldpressedjuice
1253,Just a gentle reminder to stay home & stay safe. We've stil got you covered by being one touch away. Order now on swiggy Swiggy page: https://bit.ly/Nosugarplease Subscription Page: https://bit.ly/NSP_Subscribe1 #nosugarplease #covid-19 #lockdown #corona #swiggy #order #coldpressedjuice,2020-07-12 11:00:17+00:00,0,1,,#nosugarplease #covid #lockdown #corona #swiggy #order #coldpressedjuice
1254,"Sahil, when the COVID-19 lockdown forced the closure of many restaurants, we were unable to offer the high standards of service you have come to expect of us as a Super Member. This led us to temporarily pause the Swiggy Super program. (cont) http://srkl.in/l/6013BLra15",2020-07-12 16:23:18+00:00,0,0,,
1255,@SwiggyCares @swiggy_in I wouldn't recommend anyone to use http://swiggy.in lockdown swiggy offering bad quality food. You will gonna sick,2020-07-12 19:22:41+00:00,0,0,@SwiggyCares @swiggy_in,
1256,"Haha yes! Though , I’m surprised that my potato consumption has been the least throughout lockdown ! I have been ordering Samosas and vada pav occasionally from this place called vidarbha vada pav in vile Parle thanks to @Zomato !",2020-07-13 01:47:13+00:00,0,0,@Zomato,
1257,ETRetail | Online payment firms chase restaurant chains for a larger share of the digital dining pie #OnlineDining #DigitalPayments #Paytm #Phonepe #GooglePay #Lockdown #Restaurants #Gst #Zomato #HomeDeliveryOfFood https://retail.economictimes.indiatimes.com/news/food-entertainment/food-services/online-payment-firms-chase-restaurant-chains-for-a-larger-share-of-the-digital-dining-pie/76931738,2020-07-13 04:00:05+00:00,1,1,,#OnlineDining #DigitalPayments #Paytm #Phonepe #GooglePay #Lockdown #Restaurants #Gst #Zomato #HomeDeliveryOfFood
1258,ETCIO | Online payment firms chase restaurant chains for a larger share of the digital dining pie #OnlineDining #DigitalPayments #Paytm #Phonepe #GooglePay #Lockdown #Restaurants #Gst #Zomato #HomeDeliveryOfFood,2020-07-13 05:30:36+00:00,0,0,,#OnlineDining #DigitalPayments #Paytm #Phonepe #GooglePay #Lockdown #Restaurants #Gst #Zomato #HomeDeliveryOfFood
1259,They lost the plot since day 1 of lockdown. Waited patiently for 1 or 2 weeks to get a slot but it was always the same. Uninstalled Big Basket and now using Dunzo or Swiggy for getting groceries home delivered.,2020-07-13 09:02:30+00:00,0,1,,
1260,@SwiggyCares Finally call from backend team he say that swiggy have no enough order because of lockdown that's why swiggy can't active my id Sir I want say one more thing that I m not a part time dilevery boy in swiggy I m full time that's the reason I m full depend on swiggy,2020-07-13 09:16:10+00:00,0,0,@SwiggyCares,
1261,Finally call from backend team he say that swiggy have no enough order because of lockdown that's why swiggy can't active my id Sir I want say one more thing that I m not a part time dilevery boy in swiggy I m full time that's the reason I m full depend on swiggy ,2020-07-13 09:18:03+00:00,0,0,,
1262,"@harshamjty @SwiggyCares collaborated ovr n yr ago, Just Wok It,Delhi,Great run(4.4rating)preCovid lockdown,Resumed ops1st July&amp;Shocked2c nt rated at all.RM xplnd an Alog in play.absolutely senseless,Swiggy cutting d branches its sitting on.Handholding is d mantra in these times",2020-07-13 14:00:26+00:00,0,1,@harshamjty @SwiggyCares,
1263,Sir I am a Zomato food delivery guy.sir we don't have any confirmation about passes to do delivery is delivery services opened in this one week lockdown time sir,2020-07-14 04:28:44+00:00,0,0,,
1264,Dear sir during this 3 days lockdown are Swiggy or Zomato services resumed ????? Because they both r providing essential services with safety precautions??? R they allowed during this 3 days lockdown or not will u pls clear this,2020-07-14 04:29:15+00:00,0,0,,
1265,"@deepolice12 Hi sir, i am running a business wherein we deliver food, groceries &amp; vegetables its all online..my delivery boy delivers ans we have tie up with swiggy Zomato also..so are allowed to work in lockdown 5.0 . Please give a clear view on this. Thankyou",2020-07-14 06:17:44+00:00,0,0,@deepolice12,
1266,Fresh meat is now just a click away for #MeatLovers in #Mumbai! #BombayMeatCo is live on #Swiggy. #FoodDelivery #MeatDelivery #MeatLovers #HalalMeat #Chicken #Mutton #Seafood #Fish #Poultry #Lamb #Quarantine #Lockdown #foodie #foodgasm #foodstagram #foodlover #lockdowncooking,2020-07-14 06:30:01+00:00,0,2,,#MeatLovers #Mumbai #BombayMeatCo #Swiggy #FoodDelivery #MeatDelivery #MeatLovers #HalalMeat #Chicken #Mutton #Seafood #Fish #Poultry #Lamb #Quarantine #Lockdown #foodie #foodgasm #foodstagram #foodlover #lockdowncooking
1267,"Hi Debasish! In light of the current situation, we have extended all the existing Gold memberships that were purchased before lockdown. Request you to check the validity of your subscription. Please feel free to DM us for any further assistance. Stay safe and take care.",2020-07-14 07:06:28+00:00,0,1,,
1268,Having a worst experience with Zomato restaurants are taking advantage of the pandamic I have ordered alot in the lockdown everytime they sent the wrong item spoiled and never received any reply phone number is 8700586739 @ZomatoIN @zomatocare @ZomatoGold @Zomato ,2020-07-14 09:34:21+00:00,0,0,@ZomatoIN @zomatocare @ZomatoGold @Zomato,
1269,I have cracked the formula to deliciousness! I got A in chemistry during the #SwiggyBoredExams The 8 dishes I ordered since lockdown belonged to 7 different cuisines. Sounds about right! What is your @swiggy_in score? PS: The most creative email I have received from Swiggy!,2020-07-14 11:08:27+00:00,0,0,@swiggy_in,#SwiggyBoredExams
1270,"I got A+ in Bored Exam of @swiggy_in . During Lockdown I ordered 126 Non Veg Dishes, 42 Veg Dishes from 18 Restaurants. Where is the award, Swiggy? Send me Cake",2020-07-14 12:58:54+00:00,4,111,@swiggy_in,
1271,Thank you so much for this...after long time after lockdown...its really very safe...eat healthy...so many fruits in one platter....plum passionfruit mangosteen green and red apple grapes muskmelon kiwi cherry dragonfruit @swiggy_in,2020-07-14 13:35:47+00:00,0,13,@swiggy_in,
1272,Biriyani Nights are Delivering during LOCKDOWN. 100% Safe delivery to your doorstep. Order on Zomato &amp; Swiggy. #stayhome #staysafe #stayathome #lockdown #bangalore #biriyani #twitter #covid19 #foodies,2020-07-14 14:34:21+00:00,0,0,,#stayhome #stayhome #staysafe #stayathome #stayathome #lockdown #bangalore #biriyani #twitter #covid19 #foodies
1273,"We have a therapist, her name is Almond Volcano.. #waffles #almonds #sandwich #pasta #burger #zomato #orderonline #takeaway #stayathome #fooddelivery #orderonlinenow #quarantine #socialdistancing #quarantine #lockdown #loveforwaffles #almondlove #HealthyFood",2020-07-14 16:24:49+00:00,0,3,,#waffles #almonds #sandwich #pasta #burger #zomato #orderonline #takeaway #stayathome #stayathome #fooddelivery #orderonlinenow #quarantine #socialdistancing #quarantine #lockdown #loveforwaffles #almondlove #HealthyFood
1274,"Bengaluru lockdown lo chala ichevadini swiggy, appudu safe crowd ledu peddaga, Hyderabad lo idey first months tarvatha, ippudu koncham risk ee lee",2020-07-14 17:57:47+00:00,0,0,,
1275,"@DCPSEBCP @deepolice12 @IPSHemant @BlrCityPolice Dear sir, we own a grocery store in Bangalore City and we cater to orders on Swiggy, Dunzo and Zomato. Can i request you to pls inform us know if we can open after 12 pm during current lockdown. Thanks :)",2020-07-15 06:22:27+00:00,0,0,@DCPSEBCP @deepolice12 @IPSHemant @BlrCityPolice,
1276,"The kitchen of Ambrosia, The Red Velvet Hotel avails Home Delivery. To make your taste buds happy place your order via Swiggy or Zomato. #theredvelvethotel #orderonline #lockdown #ambrosia #swiggy #zomato #sawan #food #restaurant #lunch #foodlovers #foodie #patna #bihar",2020-07-15 06:58:38+00:00,0,1,,#theredvelvethotel #orderonline #lockdown #ambrosia #swiggy #zomato #sawan #food #restaurant #lunch #foodlovers #foodie #patna #bihar
1277,"HELP!! I live in a hostel here in Pune &amp; for food I rely on @swiggy_in @ZomatoIN Which r now forcly closed by gov as lockdown for 10 days. i have no food m surviving on biscuits &amp; chips. idk if I will survive for the next 10 days. who is responsible for this, dont I deserve food?",2020-07-15 09:08:19+00:00,1,10,@swiggy_in @ZomatoIN,
1278,Start each day with a grateful pancake.. #waffles #pancakes #pancakeoftheday #pasta #burger #almondwaffle #choclatelovers #waffleparty #zomato #orderonline #onlineshopping #takeaway #stayathome #orderonlinenow #quarantine #QuarantineLife #quarantine #lockdown #pancake,2020-07-15 09:28:12+00:00,0,0,,#waffles #pancakes #pancakeoftheday #pasta #burger #almondwaffle #choclatelovers #waffleparty #zomato #orderonline #onlineshopping #takeaway #stayathome #stayathome #orderonlinenow #quarantine #QuarantineLife #quarantine #lockdown #pancake
